ApplStandard,Brand,Cap,Cap (Second Drum),CEC Cold,CEC Cold (Second Drum),CEC_,Cold Prog,Cold Wat Cons,Combination,Conn_Mode,Country,delayStartMode,Depth,DetergentType,Height,Hot Wat Cons,internal_heater,Loading,MachineAction,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Test Prog Time,Tot Wat Cons,Type,WEI,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Program Time,Hot Water (L),Cold Water (L),Star Rating (old),Star Image Large,Star Image Small,Registration Number
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,9,,135,0,620,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5 times, Spin Ultra, Cold Wash, Soak",,FALSE,Dual,Thailand,TRUE,670,Drum,1020,,No,Top,Impeller,WTG9032WF,,AS/NZS 2040.1:2005/Amdt 3:2010,2.544159017,2.5,0.000137,0.3,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5 times, Spin Ultra, How Wash and Cold Wash, Soak","Australia,New Zealand",0.3,109909,Approved,152.36,0,Non-Drum,0.68823,632,01/09/22,,Single product class,Available,,,153,93,93,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0603
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,10,,267,0,384,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash, Soak wash 2:00",,FALSE,Dual,Thailand,TRUE,721,Drum,1026,,No,Top,Impeller,WTG1030SF,WTG1032,AS/NZS 2040.1:2005/Amdt 3:2010,4.003802998,4,0.000148,0.3,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash & Hot Wash, Soak wash 2:00","Australia,New Zealand",0.3,109911,Approved,265.39,0,Non-Drum,0.58612,686,30/08/22,,Single product class,Available,,,266,102,102,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0598
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,10,,267,0,384,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash, Soak wash 2:00",,FALSE,Dual,Thailand,TRUE,721,Drum,1026,,No,Top,Impeller,WTG1032,WTG1032,AS/NZS 2040.1:2005/Amdt 3:2010,4.003802998,4,0.000148,0.3,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash & Hot Wash, Soak wash 2:00","Australia,New Zealand",0.3,109911,Approved,265.39,0,Non-Drum,0.58612,686,30/08/22,,Single product class,Available,,,266,102,102,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0598
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,10,,267,0,384,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash, Soak wash 2:00",,FALSE,Dual,Thailand,TRUE,721,Drum,1026,,No,Top,Impeller,WTG1032VF,WTG1032,AS/NZS 2040.1:2005/Amdt 3:2010,4.003802998,4,0.000148,0.3,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash & Hot Wash, Soak wash 2:00","Australia,New Zealand",0.3,109911,Approved,265.39,0,Non-Drum,0.58612,686,30/08/22,,Single product class,Available,,,266,102,102,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0598
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,LG,10,,267,0,384,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash, Soak wash 2:00",,FALSE,Dual,Thailand,TRUE,721,Drum,1026,,No,Top,Impeller,WTG1032WF,WTG1032,AS/NZS 2040.1:2005/Amdt 3:2010,4.003802998,4,0.000148,0.3,"Eco Cotton, Water Level 2, Wash 6min, Rinse 5, Spin Ultra, Cold wash & Hot Wash, Soak wash 2:00","Australia,New Zealand",0.3,109911,Approved,265.39,0,Non-Drum,0.58612,686,30/08/22,,Single product class,Available,,,266,102,102,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0598
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,ELECTROLUX,7,,,0,303,,,FALSE,Cold,Thailand,TRUE,,Non Drum,,,Yes on the warm wash program only,Front,,EWF12763E,,AS/NZS 2040.1:2005/Amdt 3:2010,3.84644113,3.5,0.001,0.331,"Energy Saver 60degC, 1200rpm","Australia,Fiji,New Zealand",0.323,109925,Approved,231,0,Drum,0.529,,07/09/22,,Single product class,Available,,http://www.electrolux.com.au,231,70,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ACW0604
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Esatto,7.5,,0,0,543,,0,FALSE,Cold,China,TRUE,565,Drum,850,0,Yes on the warm wash program only,Front,,EFLW75,,AS/NZS 2040.1:2005/Amdt 3:2010,2.609353115,2.5,0.13,0.6,Cotton 60’ with spin speed 1400 r/min,"Australia,Fiji,New Zealand",0.5,109977,Approved,326,0,Drum,0.5278,595,14/08/23,,Single product class,Available,,,326,77,77,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0722
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Stirling,5.5,,0,0,477,"Normal, Remaining Default (Water Level: Extra High, Water Temp: Warm",43,FALSE,Dual,China,FALSE,512,Non Drum,944,24,No,Top,Impeller,XQB60-M933,,AS/NZS 2040.1:2005/Amdt 3:2010,1.967815099,1.5,0.07,0.07,"Normal, Remaining Default (Water Level: Extra High, Water Temp: Warm",Australia,0.07,109978,Approved,110,67,Non-Drum,70.5,870,18/09/22,,Single product class,Available,,http://www.tempoaustralia.com.au,110,68,68,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ACW0606
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SAMSUNG ELECTRONICS,16,,289,0,608,"Energy Saving, Temp. Cold, Rinse 3 times, Spin Extra High",130.1,FALSE,Dual,Vietnam,TRUE,,Drum,,0.4,Yes on the warm wash program only,Front,,WV16M9945KV,,AS/NZS 2040.1:2005/Amdt 3:2010,4.064855804,4,0.00012,0.62,"Energy Saving, Temp. 40°C, Rinse 3 times, Spin Extra High","Australia,Fiji,New Zealand",0.62,110029,Approved,308,130.5,Drum,0.565,,14/09/22,,Single product class,Available,,http://www.samsung.com.au,309,164,164,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0605
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,190,0,625,"Cotton Eco, Temp setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-FS95A1***,NA-FS95A1***,AS/NZS 2040.1:2005/Amdt 3:2010,2.701824313,2.5,1.00E-05,1.83,"Cotton Eco, Temp setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",1.83,110140,Approved,149,0,Non-Drum,0.64888,,10/11/22,,Single product class,Available,,http://N/A,149,93.4,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0628
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,190,0,625,"Cotton Eco, Temp setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-FS95A1WAU,NA-FS95A1***,AS/NZS 2040.1:2005/Amdt 3:2010,2.701824313,2.5,1.00E-05,1.83,"Cotton Eco, Temp setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",1.83,110140,Approved,149,0,Non-Drum,0.64888,,10/11/22,,Single product class,Available,,http://N/A,149,93.4,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0628
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,190,0,625,"Cotton Eco, Temp setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-FS95A1WNZ,NA-FS95A1***,AS/NZS 2040.1:2005/Amdt 3:2010,2.701824313,2.5,1.00E-05,1.83,"Cotton Eco, Temp setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",1.83,110140,Approved,149,0,Non-Drum,0.64888,,10/11/22,,Single product class,Available,,http://N/A,149,93.4,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0628
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,8.5,,163,0,610,"Cotton Eco, Temp Setting Cold, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F85A1**,NA-F85A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.515107617,2.5,1.00E-07,0.5,"Cotton Eco, Temp Setting Hot, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.5,110161,Approved,158.19,0,Non-Drum,0.62927,,09/11/22,,Single product class,Available,,http://N/A,100.6,100.6,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0627
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,8.5,,163,0,610,"Cotton Eco, Temp Setting Cold, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F85A1WAU,NA-F85A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.515107617,2.5,1.00E-07,0.5,"Cotton Eco, Temp Setting Hot, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.5,110161,Approved,158.19,0,Non-Drum,0.62927,,09/11/22,,Single product class,Available,,http://N/A,100.6,100.6,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0627
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,8.5,,163,0,610,"Cotton Eco, Temp Setting Cold, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F85A1WNZ,NA-F85A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.515107617,2.5,1.00E-07,0.5,"Cotton Eco, Temp Setting Hot, Water Level Low, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.5,110161,Approved,158.19,0,Non-Drum,0.62927,,09/11/22,,Single product class,Available,,http://N/A,100.6,100.6,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0627
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SPEED QUEEN,10,,128,0,812,"Normal Eco, Temp Cold, Spin Speed High, Soil Level Medium, Second Rinse",120.3,FALSE,Dual,United States of America,TRUE,,Drum,,0,Yes on the warm wash program only,Front,,AFBE9BSP305A,AFBE9BSP305A,AS/NZS 2040.1:2005/Amdt 3:2010,2.144425021,2,0.00079,1,"Normal, Hot, High Spin, Soil level medium, Second rinse","Australia,Fiji,New Zealand",1.01,110289,Approved,131.83,120.3,Drum,0.68947,,03/10/22,,Single product class,Available,http://www.comlaundry.com/,http://www.speedqueen.com,131.83,117.5,120.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0607
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SPEED QUEEN,10,,128,0,812,"Normal Eco, Temp Cold, Spin Speed High, Soil Level Medium, Second Rinse",120.3,FALSE,Dual,United States of America,TRUE,,Drum,,0,Yes on the warm wash program only,Front,,AFBE9BSP305AN01,AFBE9BSP305A,AS/NZS 2040.1:2005/Amdt 3:2010,2.144425021,2,0.00079,1,"Normal, Hot, High Spin, Soil level medium, Second rinse","Australia,Fiji,New Zealand",1.01,110289,Approved,131.83,120.3,Drum,0.68947,,03/10/22,,Single product class,Available,http://www.comlaundry.com/,http://www.speedqueen.com,131.83,117.5,120.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0607
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,SPEED QUEEN,10,,128,0,812,"Normal Eco, Temp Cold, Spin Speed High, Soil Level Medium, Second Rinse",120.3,FALSE,Dual,United States of America,TRUE,,Drum,,0,Yes on the warm wash program only,Front,,AFBE9BSP305AW01,AFBE9BSP305A,AS/NZS 2040.1:2005/Amdt 3:2010,2.144425021,2,0.00079,1,"Normal, Hot, High Spin, Soil level medium, Second rinse","Australia,Fiji,New Zealand",1.01,110289,Approved,131.83,120.3,Drum,0.68947,,03/10/22,,Single product class,Available,http://www.comlaundry.com/,http://www.speedqueen.com,131.83,117.5,120.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0607
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,BOSCH,8,,,0,306,,,TRUE,Cold,China,TRUE,,Drum,,,Yes on the warm wash program only,Front,,WVG28420AU,,AS/NZS 2040.1:2005/Amdt 3:2010,4.086478561,4,0.00026,0.401,"Cottons 60, EcoPerfect, 1400 rpm","Australia,Fiji,New Zealand",0.124,110338,Approved,262,0,Drum,0.546,,06/10/22,,Single product class,Available,,http://www.bosch-home.com.au/,267,67.8,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0608
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,HOOVER,7.5,,,0,206,,,FALSE,Cold,China,TRUE,600,Drum,850,,Yes on the warm wash program only,Front,,DXOA175AH/1-AUS,,AS/NZS 2040.1:2005/Amdt 3:2010,4.607832347,4.5,0.00036,1.33,Cottons Max Soil Level 40 Deg. C 1100rpm spin speed,Australia,0.97,110407,Approved,218,0,Drum,0.61211,520,27/10/22,,Single product class,Available,http://www.candy-group.com/,http://www.hooverappliances.com.au,218,70.9,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ACW0614
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,TECO,6,,,0,544,,,FALSE,Dual,China,TRUE,565,Non Drum,950,,No,Top,Impeller,TWM60TBM,,AS/NZS 2040.1:2005/Amdt 3:2010,1.763226131,1.5,0,1.3,Standard,"Australia,Fiji,New Zealand",1.3,110408,Approved,87,0,Non-Drum,80.35,550,31/10/22,,Single product class,Available,http://www.teco.com.au/,http://www.teco.com.au/,87,86,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ACW0616
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,TECO,8,,,0,600,,,FALSE,Dual,China,TRUE,605,Non Drum,980,,No,Top,Impeller,TWM80TBM,,AS/NZS 2040.1:2005/Amdt 3:2010,2.199544288,2,0,1.1,"Normal, water level 5","Australia,Fiji,New Zealand",1.1,110409,Approved,68,0,Non-Drum,0.8198,580,20/11/22,,Single product class,Available,http://www.teco.com.au/,http://www.teco.com.au/,68,104,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0629
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,TECO,9.5,,,0,762,,,FALSE,Dual,China,TRUE,625,Non Drum,1015,,No,Top,Impeller,TWM95TBM,,AS/NZS 2040.1:2005/Amdt 3:2010,2.115891332,2,0,1.1,Standard,"Australia,Fiji,New Zealand",1.1,110410,Approved,82,0,Non-Drum,74.77,601,31/10/22,,Single product class,Available,http://www.teco.com.au/,http://www.teco.com.au/,82,125,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ACW0615
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,HOOVER,7,,,0,247,,,FALSE,Cold,China,TRUE,520,Drum,850,,Yes on the warm wash program only,Front,,HL 1071D1/1-AUS,,AS/NZS 2040.1:2005/Amdt 3:2010,4.096242262,4,4.80E-05,0.55,"Cottons,40deg,C, Spin Speed 1000","Australia,New Zealand",0.38,110528,Approved,210,0,Drum,0.6289,600,06/11/22,,Single product class,Available,http://www.candy-group.com/,http://www.hooverappliances.com.au,210,66.7,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ACW0619
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,195,0,680,"Cotton Eco, Temp Setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F95A1**,NA-F95A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.50844597,2.5,1.00E-07,0.49,"Cotton Eco, Temp Setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.49,110578,Approved,177.39,0,Non-Drum,0.64042,,28/11/22,,Single product class,Available,,http://N/A,177.39,107.1,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0630
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,195,0,680,"Cotton Eco, Temp Setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F95A1WAU,NA-F95A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.50844597,2.5,1.00E-07,0.49,"Cotton Eco, Temp Setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.49,110578,Approved,177.39,0,Non-Drum,0.64042,,28/11/22,,Single product class,Available,,http://N/A,177.39,107.1,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0630
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2015,Panasonic,9.5,,195,0,680,"Cotton Eco, Temp Setting Cold, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min",,FALSE,Dual,Thailand,TRUE,,Drum,,,No,Top,Impeller,NA-F95A1WNZ,NA-F95A1**,AS/NZS 2040.1:2005/Amdt 3:2010,2.50844597,2.5,1.00E-07,0.49,"Cotton Eco, Temp Setting Hot, Water Level Mid, Wash 12 min, Rinse 3 times, Spin 7 min","Australia,New Zealand",0.49,110578,Approved,177.39,0,Non-Drum,0.64042,,28/11/22,,Single product class,Available,,http://N/A,177.39,107.1,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ACW0630
Greenhouse and Energy Minimum Standards (Clothes Washing Machines) Determination 2012,MIELE,8,,,,221,,66.4,FALSE,Dual,"Germany,Czechia",TRUE,,Drum,,0,Yes on the warm wash program only,Front,Drum,W 5873,,AS/NZS 2040.1:2005/Amdt 3:2010,4.841636031,4.5,0.001,0.1,Cottons Eco 40'C,"Australia,New Zealand",0.1,110617,Approved,173,66.4,Drum,0.51,,20/11/22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,173,68,0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,ACW0611
