Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
115023,PHILIPS,22PFT5403/98,,Australia,China,54.683,1277.7646,LCD,0.39,0.0,0.0,36.79,,,137.0,Approved,2023-06-19,,Single product class,Available,2.0,,,2.34012399919627,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2912
115025,PHILIPS,65PUT7303/79,,Australia,China,163.897,11477.9975,LCD,0.46,0.0,0.0,111.31,,,409.0,Approved,2023-06-18,,Single product class,Available,5.5,,,5.58374619425249,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2911
115026,PHILIPS,50PUT6103/79,,Australia,China,125.749,6756.84,LCD,0.42,0.0,0.0,70.91,,,261.0,Approved,2023-06-19,,Single product class,Available,5.0,,,5.39871884092896,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2913
115027,PHILIPS,55PUT6103/79,,Australia,China,138.783,8230.1184,LCD,0.43,0.0,0.0,75.3,,,278.0,Approved,2023-06-19,,Single product class,Available,5.5,,,5.92389695322866,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2915
115041,BAUHN,ATV58UHD-0718,,Australia,China,146.068,9162.5014,LCD,0.0,0.0,0.0,132.5,,,486.0,Approved,2023-06-15,,Single product class,Available,3.5,,http://www.tempoaustralia.com,3.86566702410892,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV2910
115144,SAMSUNG ELECTRONICS,UA50NU7090W,,"Australia,New Zealand",Vietnam,125.725,6751.36,LCD (LED),0.5,0.0,0.0,93.0,,,343.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.17105542664841,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2926
115147,SAMSUNG ELECTRONICS,UA55NU7090W,,"Australia,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,105.0,,,386.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.45195885263882,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2934
115148,SAMSUNG ELECTRONICS,UA65NU7090W,,"Australia,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,118.0,,,434.0,Approved,2023-06-29,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32197206012303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2927
115176,SAMSUNG ELECTRONICS,HG43AJ670UK,,Australia,Vietnam,107.95,4977.89,LCD (LED),0.5,0.0,0.0,70.0,,,259.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21183172320354,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2933
115177,SAMSUNG ELECTRONICS,HG49AJ670UK,,Australia,Vietnam,123.219,6486.96,LCD (LED),0.5,0.0,0.0,90.0,,,332.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.15523050508733,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2928
115178,SAMSUNG ELECTRONICS,HG55AJ670UK,,Australia,Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,105.0,,,386.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.45195885263882,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2932
115179,SAMSUNG ELECTRONICS,HG65AJ670UK,,Australia,Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,118.0,,,434.0,Approved,2023-06-29,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32197206012303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2929
115208,SAMSUNG ELECTRONICS,UA55LS03NA,UA55LS03NA,"Australia,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,127.0,,,467.0,Approved,2023-06-29,,Single product class,Available,3.5,,http://www.samsung.com.au,3.59828467257778,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,,ATV2931
115208,SAMSUNG ELECTRONICS,UA55LS03NAS,UA55LS03NA,"Australia,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,127.0,,,467.0,Approved,2023-06-29,,Single product class,Available,3.5,,http://www.samsung.com.au,3.59828467257778,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,,ATV2931
115208,SAMSUNG ELECTRONICS,UA55LS03NAW,UA55LS03NA,"Australia,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,0.0,0.0,127.0,,,467.0,Approved,2023-06-29,,Single product class,Available,3.5,,http://www.samsung.com.au,3.59828467257778,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,,ATV2931
115209,SAMSUNG ELECTRONICS,UA65LS03NA,UA65LS03NA,"Australia,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,143.0,,,525.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.46891703177861,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2930
115209,SAMSUNG ELECTRONICS,UA65LS03NAS,UA65LS03NA,"Australia,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,143.0,,,525.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.46891703177861,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2930
115209,SAMSUNG ELECTRONICS,UA65LS03NAW,UA65LS03NA,"Australia,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,143.0,,,525.0,Approved,2023-06-29,,Single product class,Available,4.0,,http://www.samsung.com.au,4.46891703177861,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2930
115210,CHiQ,L24H3,,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.3,0.0,0.0,19.2,,,72.0,Approved,2023-06-27,,Single product class,Available,5.5,http://www.changhong.com.au/,,5.75899666155714,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2918
115213,CHiQ,L43G5,,"Australia,Fiji,New Zealand",China,108.261,5003.2,LCD (LED),0.51,0.0,0.0,55.0,,,204.0,Approved,2023-06-27,,Single product class,Available,5.0,http://www.changhong.com.au/,,5.30151390923954,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2919
115225,TEAC,LE40A4E1FHD,,Australia,China,100.333,4262.2974,LCD (LED),0.3,0.0,0.0,36.4,8.0,8.26630477812395,135.0,Approved,2023-06-27,,Single product class,Available,6.0,http://www.makenachina.com/,http://www.teac.com.au,6.52805628632692,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2917
115234,PHILIPS,55OLED873/79,,"Australia,New Zealand",China,138.783,8230.1184,OLED,0.4,0.0,0.0,145.0,,,532.0,Approved,2023-06-29,,Single product class,Available,3.0,,,3.01535502213285,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2924
115235,PHILIPS,65OLED873/79,,"Australia,New Zealand",China,163.897,11477.9975,OLED,0.4,0.0,0.0,175.0,,,641.0,Approved,2023-06-28,,Single product class,Available,3.5,,,3.57018004711707,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2922
115261,CHiQ,L39G4,,"Australia,Fiji,New Zealand",China,97.903,4094.6132,LCD (LED),0.0,0.0,0.0,40.85,,,166.0,Approved,2023-06-27,,Single product class,Available,5.0,http://www.changhong.com.au/,,5.44764627155334,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2920
115262,TCL,32S6500S,,"Australia,Fiji,New Zealand",China,79.967,2732.24,LCD (LED),0.3,0.0,0.0,28.2,6.0,6.8445105742112,124.0,Approved,2023-06-29,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.25697476739525,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2925
115263,CHiQ,L49G5,,"Australia,Fiji,New Zealand",China,123.132,6480.92,LCD (LED),0.51,0.0,0.0,75.0,,,277.0,Approved,2023-06-29,,Single product class,Available,4.5,http://www.changhong.com.au/,,4.96312629659509,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2923
115264,TCL,28D3000,,"Australia,Fiji,New Zealand",China,69.819,2094.15,LCD (LED),0.283,0.0,0.0,26.3,6.0,6.8445105742112,110.0,Approved,2023-07-04,,Single product class,Available,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.87218840859788,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2935
115266,TCL,50E18US,50***US,,China,125.638,6745.2,LCD (LED),0.263,0.0,0.0,61.6,7.0,7.01172383841875,270.0,Approved,2023-06-28,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.23979116112001,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2921
115266,TCL,50P4US,50***US,,China,125.638,6745.2,LCD (LED),0.263,0.0,0.0,61.6,7.0,7.01172383841875,270.0,Approved,2023-06-28,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.23979116112001,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2921
115266,TCL,50***US,50***US,,China,125.638,6745.2,LCD (LED),0.263,0.0,0.0,61.6,7.0,7.01172383841875,270.0,Approved,2023-06-28,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.23979116112001,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2921
115311,TEAC,LE55A4S1UHD,,Australia,Turkey,138.783,8230.1184,LCD (LED),0.43,9.9,0.166,49.7,,,217.0,Approved,2023-07-05,,Single product class,Available,7.0,http://www.teac.com.au/,http://www.teac.com.au,7.03405119560403,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2936
115317,LG,49UU665H-TA,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.2,0.0,0.0,74.4,,,293.0,Approved,2023-07-10,,Single product class,Available,4.5,,,4.71448606213385,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2938
115318,LG,65UU761H-TB,,"Australia,New Zealand","South Korea,Indonesia",163.897,11477.9975,LCD (LED),0.22,0.0,0.0,111.3,,,454.0,Approved,2023-07-12,,Single product class,Available,5.0,,,5.11596641131103,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2948
115319,LG,65UU665H-TC,,"Australia,New Zealand","South Korea,Indonesia",163.897,11477.9975,LCD (LED),0.2,0.0,0.0,98.52,,,403.0,Approved,2023-07-12,,Single product class,Available,5.5,,,5.64997528314652,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2945
115320,LG,43UU665H-TA,,"Australia,New Zealand","South Korea,Indonesia",107.987,4982.7128,LCD (LED),0.19,0.0,0.0,60.6,,,239.0,Approved,2023-07-12,,Single product class,Available,4.5,,,4.5757835416077,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2949
115321,LG,55UU665H-TA,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,LCD (LED),0.2,0.0,0.0,83.94,,,334.0,Approved,2023-07-12,,Single product class,Available,5.0,,,5.10146727419371,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2946
115322,LG,55UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,LCD (LED),0.18,0.0,0.0,85.62,,,337.0,Approved,2023-07-12,,Single product class,Available,5.0,,,5.06139469614699,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2950
115323,LG,65UU640C-TB,,"Australia,New Zealand","South Korea,Indonesia",163.897,11477.9975,LCD (LED),0.2,0.0,0.0,133.2,,,526.0,Approved,2023-07-12,,Single product class,Available,4.0,,,4.45628337844094,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2947
115359,Polaroid,PH-323016HD2,,"Australia,Fiji,New Zealand",China,80.077,2741.961,LCD,0.0,0.0,0.0,35.0,,,135.0,Approved,2023-07-12,,Single product class,Available,4.5,http://www.inno-cn.cn/,,4.88875790083205,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2943
115362,HISENSE,32P2,,"Australia,New Zealand",China,80.04,2736.758794,LCD (LED),0.23,0.0,0.0,21.07,,,84.0,Approved,2023-07-23,,Single product class,Available,7.0,,http://www.hisense.com.au,7.00822569243093,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2959
115364,DGTEC,DG-HD32,,"Australia,Fiji,New Zealand",China,80.077,2741.961,LCD,0.0,0.0,0.0,35.0,,,135.0,Approved,2023-07-12,,Single product class,Available,4.5,http://www.inno-cn.cn/,,4.88875790083205,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2944
115419,LG,60UK6200PTA,,"Australia,New Zealand","South Korea,Indonesia",151.338,9786.98,LCD (LED),0.23,0.0,0.0,106.92,,,431.0,Approved,2023-07-06,,Single product class,Available,4.5,,,4.67901454435119,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2937
115429,Palsonic,PT4315SU,,"Australia,Fiji,New Zealand",China,107.987,4982.77868544,LCD (LED),0.0,0.0,0.0,56.5,,,217.0,Approved,2023-07-10,,Single product class,Available,5.0,,,5.00858920017009,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV2941
115472,TCL,40S6500FS,,"Australia,Fiji,New Zealand",China,100.305,4258.3,LCD (LED),0.171,0.0,0.0,39.0,7.0,7.01172383841875,158.0,Approved,2023-07-10,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.81942688427493,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2940
115483,DGTEC,DG3218HDC,,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD,0.0,0.0,0.0,28.9,,,110.0,Approved,2023-07-11,,Single product class,Available,5.5,,,5.80016496100946,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2942
115487,AKAI,AK3218HD,,"Australia,Fiji,New Zealand",China,80.077,2741.961,LCD,0.0,0.0,0.0,35.0,,,135.0,Approved,2023-07-10,,Single product class,Available,4.5,http://www.inno-cn.cn/,http://www.tempoaustralia.com.au,4.88875790083205,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2939
115508,PALSONIC,TFTV2210M,,"Australia,Fiji,New Zealand",China,54.621,1274.841074,LCD,0.31,0.0,0.0,24.07,,,99.0,Approved,2023-08-21,,Single product class,Available,3.5,http://www.konka.com/cn/Index.aspx,,3.78933471314417,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV3017
115546,Polaroid,PL6018UHDS,,"Australia,Fiji,New Zealand",China,152.661,9958.443264,LCD,0.0,0.0,0.0,120.9,,,443.0,Approved,2023-07-16,,Single product class,Available,4.5,,,4.62862416780984,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2951
115557,Palsonic,PT3215SH,,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.41,0.0,0.0,26.27,,,103.0,Approved,2023-07-19,,Single product class,Available,6.0,,,6.09434754499388,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue,AS/NZS 62087.1:2010,ATV2955
115608,TCL,55E18US,55***US,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.161,0.0,0.0,71.2,7.0,7.01172383841875,290.0,Approved,2023-07-19,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.73003537906675,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2954
115608,TCL,55E19US,55***US,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.161,0.0,0.0,71.2,7.0,7.01172383841875,290.0,Approved,2023-07-19,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.73003537906675,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2954
115608,TCL,55P4US,55***US,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.161,0.0,0.0,71.2,7.0,7.01172383841875,290.0,Approved,2023-07-19,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.73003537906675,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2954
115608,TCL,55***US,55***US,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.161,0.0,0.0,71.2,7.0,7.01172383841875,290.0,Approved,2023-07-19,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.73003537906675,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2954
115609,TCL,65P4US,,"Australia,Fiji,New Zealand",China,163.829,11466.84,LCD (LED),0.243,0.0,0.0,91.7,7.0,7.01172383841875,375.0,Approved,2023-07-18,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.96857709010126,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2953
115645,SAMSUNG ELECTRONICS,HG32AJ570NK,,"Australia,Fiji,New Zealand",Vietnam,80.054,2736.16,LCD (LED),0.3,0.0,0.0,32.0,,,119.0,Approved,2023-07-24,,Single product class,Available,5.0,,http://www.samsung.com.au,5.44653626292366,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2961
115647,SAMSUNG ELECTRONICS,HG43AJ570MK,,"Australia,Fiji,New Zealand",Vietnam,107.942,4978.7136,LCD (LED),0.3,0.0,0.0,54.0,,,199.0,Approved,2023-07-25,,Single product class,Available,5.0,,http://www.samsung.com.au,5.39344002236008,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2963
115651,SAMSUNG ELECTRONICS,HG40AJ570MK,,"Australia,Fiji,New Zealand",Vietnam,100.305,4258.3,LCD (LED),0.3,0.0,0.0,47.0,,,174.0,Approved,2023-07-24,,Single product class,Available,5.0,,http://www.samsung.com.au,5.38714790682092,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2960
