Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL,Availability Status,Expiry Date,Star Image Large,Star Image Small
91344,Approved,ASUS,VC239***,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239H,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239HE,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239H-P,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239HR,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239H-W,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239N,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91344,Approved,ASUS,VC239N-W,VC239***,"Australia,New Zealand",China,58.385,LCD (LED),89.0,0.4,4.65924988125385,4.5,http://www.asus.com/,http://www.asus.com/,Available,2020-07-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91483,Approved,LG,29UC97,,"Australia,New Zealand","South Korea,Indonesia,China",72.929,LCD (LED),108.0,0.801,4.64302665043692,4.5,http://www.lge.com.au/,http://www.lge.com.au/,Available,2020-07-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
91666,Approved,PHILIPS,203V5L,,"Australia,New Zealand",Taiwan,49.407,LCD (LED),79.0,0.32,4.22248041947561,4.0,,http://www.philips.com/,Available,2020-07-30,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91714,Approved,HP,E240c,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),72.0,0.3,5.82568788568411,5.5,,,Available,2020-07-31,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
91729,Approved,ASUS,VP239***,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239H,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239H-P,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239HR,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239H-W,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239N,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239N-W,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91729,Approved,ASUS,VP239Q,VP239***,"Australia,New Zealand",China,58.385,LCD (LED),103.0,0.26,4.00454748166811,4.0,http://www.asus.com/,http://www.asus.com/,Available,2020-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
91761,Approved,AOC,270LM00014,,"Australia,Fiji,New Zealand",China,68.467,LCD (LED),190.0,0.32,2.27431346245428,2.0,,http://www.aocmonitorap.com/,Available,2020-07-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
91994,Approved,PHILIPS,243V5L,,"Australia,New Zealand",Taiwan,59.81,LCD (LED),105.0,0.32,4.06700377741007,4.0,,http://www.philips.com/,Available,2020-08-11,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
92261,Approved,SAMSUNG ELECTRONICS,S24E370DL,,"Australia,Fiji,New Zealand",China,61.163,LCD (LED),86.0,0.3,5.10120746111502,5.0,,http://www.samsung.com.au,Available,2020-08-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
92262,Approved,SAMSUNG ELECTRONICS,S27E370D,,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),104.0,0.3,4.98508936777617,4.5,,http://www.samsung.com.au,Available,2020-08-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
92363,Approved,HP,HSTND-3431-A,"L6017tm, HSTND-3431-A","Australia,New Zealand",China,43.275,LCD (LED),86.0,0.61,3.5148350993192,3.5,,http://www.hp.com/,Available,2020-08-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
92363,Approved,HP,L6017tm,"L6017tm, HSTND-3431-A","Australia,New Zealand",China,43.275,LCD (LED),86.0,0.61,3.5148350993192,3.5,,http://www.hp.com/,Available,2020-08-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
92363,Approved,HP,"L6017tm, HSTND-3431-A","L6017tm, HSTND-3431-A","Australia,New Zealand",China,43.275,LCD (LED),86.0,0.61,3.5148350993192,3.5,,http://www.hp.com/,Available,2020-08-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
92476,Approved,AOC,280LM00002,,"Australia,New Zealand",China,70.847,LCD (LED),150.0,0.24,3.52115134977538,3.5,,http://www.aocmonitorap.com/,Available,2020-08-18,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
92595,Approved,lenovo,LT2024wA,,"Australia,Fiji,New Zealand",China,50.805,LCD (LED),63.0,0.32,5.40678561095993,5.0,,http://www.lenovo.com/,Available,2020-08-18,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
92623,Approved,HP,V241p,,"Australia,Fiji,New Zealand",China,59.801,LCD (LED),85.0,0.39,5.0133790213014,5.0,,,Available,2020-08-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
92624,Approved,HP,LE1711,,"Australia,Fiji,New Zealand",China,43.271,LCD (LED),63.0,0.36,4.90898388346411,4.5,,,Available,2020-08-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
92758,Approved,Dick Smith,XC9441,,"Australia,Fiji,New Zealand",China,59.809,LCD (LED),72.0,0.54,5.75790945484691,5.5,,,Available,2020-11-09,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
92816,Approved,DELL,S2716DGb,,"Australia,Fiji,New Zealand",China,68.465,LCD,137.0,0.33,3.74010428854435,3.5,,,Available,2020-08-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
92896,Approved,Dick Smith,XC9440,,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),79.0,0.55,4.80764491612748,4.5,,,Available,2020-10-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
92905,Approved,PHILIPS,C240P4Q,,"Australia,Fiji,New Zealand",Taiwan,64.997,LCD (LED),116.0,0.5,4.35150768425823,4.0,,http://www.philips.com/,Available,2020-09-01,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93138,Approved,ViewSonic,VS16261,,"Australia,New Zealand",China,54.687,LCD,77.0,0.4,4.92255942054545,4.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2020-10-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93209,Approved,PHILIPS,227E6L,,"Australia,Fiji,New Zealand",Taiwan,54.687,LCD (LED),85.0,0.35,4.47958970865157,4.0,,http://www.philips.com/,Available,2020-09-25,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93441,Approved,HP,E202,,"Australia,Fiji,New Zealand",China,50.806,LCD (LED),59.0,0.3,5.70097467575602,5.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93453,Approved,HP,E240q,,"Australia,Fiji,New Zealand",China,60.455,LCD (LED),114.0,0.4,3.76488212374763,3.5,,,Available,2020-09-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93497,Approved,LG,19M38D,,"Australia,New Zealand","South Korea,China,Indonesia",47.013,LCD,54.0,0.28,5.68462530902223,5.5,,,Available,2020-10-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93517,Approved,AOC,240LM00016,,"Australia,Fiji,New Zealand",China,60.965,LCD (LED),95.0,0.37,4.63403910147384,4.5,,http://www.aocmonitorap.com/,Available,2020-09-29,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93614,Approved,ViewSonic,VS16263,,"Australia,New Zealand",China,59.809,LCD,87.0,0.384,4.90983655054838,4.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2021-01-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93629,Approved,HP,P240va,,"Australia,Fiji,New Zealand",China,60.468,LCD (LED),78.0,0.39,5.46716551434525,5.0,,,Available,2020-10-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
93860,Approved,AOC,270LM00019,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),131.0,0.22,3.95344841187558,3.5,,,Available,2020-10-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93862,Approved,PHILIPS,216V6L,,"Australia,Fiji,New Zealand",China,52.539,LCD (LED),102.0,0.24,3.43386238415771,3.0,,,Available,2020-10-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
93863,Approved,AOC,230LM00032,,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),105.0,0.34,3.92387533684489,3.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93868,Approved,LG,34UB67,,"Australia,New Zealand","Indonesia,China,South Korea",86.603,LCD,167.0,0.38,3.84617598597481,3.5,,,Available,2020-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
93870,Approved,PHILIPS,241P6V,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),184.0,0.25,1.62090745144361,1.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
93872,Approved,FUJITSU,DY22T-7,,"Australia,New Zealand",Germany,54.621,LCD (LED),75.0,0.21,5.03351916285451,5.0,,http://www.fujitsu.com/,Available,2020-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
93874,Approved,PHILIPS,BDM3490,,"Australia,Fiji,New Zealand",China,86.557,LCD (LED),271.0,0.32,1.67438468174938,1.5,,,Available,2020-10-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
93877,Approved,DELL,SE2417HG,"SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93877,Approved,DELL,SE2417HGc,"SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93877,Approved,DELL,"SE2417HG, SE2417HGc","SE2417HG, SE2417HGc","Australia,Fiji,New Zealand",China,59.809,LCD (LED),75.0,0.23,5.57496894735819,5.5,,http://www.dell.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93912,Approved,FUJITSU,B22T-7,,"Australia,New Zealand",Germany,54.621,LCD (LED),82.0,0.25,4.63363696503873,4.5,,http://www.fujitsu.com/,Available,2020-10-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
93939,Approved,HP,E202,"E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93939,Approved,HP,"E202, HSTND-9010-L","E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93939,Approved,HP,HSTND-9010-L,"E202, HSTND-9010-L","Australia,Fiji,New Zealand",China,50.805,LCD (LED),61.0,0.38,5.55136008791981,5.5,,http://www.hp.com/,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
93980,Approved,BenQ,EW2775ZE,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93980,Approved,BenQ,EW2775ZH,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
93980,Approved,BenQ,EW2775ZH; EW2775ZE,EW2775ZH; EW2775ZE,"Australia,Fiji,New Zealand",China,68.568,LCD (LED),122.0,0.29,4.2697196219254,4.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-10-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94057,Approved,Dick Smith,XC9442,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),115.0,0.24,4.53723012441507,4.5,,,Available,2020-10-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
94291,Approved,TECHview,QM-3578,,"Australia,Fiji,New Zealand",China,43.271,LCD,48.0,0.276,6.12763310672009,6.0,,,Available,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
94703,Approved,LG,20M38D,,"Australia,New Zealand","Indonesia,South Korea,China",49.411,LCD,61.0,0.26,5.35475657320953,5.0,,,Available,2020-11-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94708,Approved,LG,22M38A,,"Australia,New Zealand","Indonesia,South Korea,China",54.621,LCD,72.0,0.22,5.21645967034322,5.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94709,Approved,LG,24MP88HM,,"Australia,New Zealand","Indonesia,South Korea,China",60.47,LCD,85.0,0.28,5.08183875136368,5.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
94710,Approved,LG,24MP48HQ,,"Australia,New Zealand","Indonesia,South Korea,China",60.47,LCD,103.0,0.28,4.2210577401802,4.0,,,Available,2020-11-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
94711,Approved,LG,27UD68,,"Australia,New Zealand","Indonesia,South Korea,China",68.467,LCD,110.0,0.39,4.72360542338789,4.5,,,Available,2020-11-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
94858,Approved,HP,19ka,19ka,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94858,Approved,HP,HSTND-9141-A,19ka,"Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,B191,"B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,"B191, HSTND-9141-A","B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
94859,Approved,COMPAQ,HSTND-9141-A,"B191, HSTND-9141-A","Australia,Fiji,New Zealand",China,47.013,LCD (LED),56.0,0.26,5.52164661680062,5.5,,,Available,2020-12-03,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
95040,Approved,PHILIPS,226V6Q,,"Australia,Fiji,New Zealand",China,54.621,LCD (LED),98.0,0.26,3.83481285281845,3.5,,,Available,2020-12-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
95044,Approved,SAMSUNG ELECTRONICS,S22E450B,,"Australia,Fiji,New Zealand",South Korea,57.248,LCD (LED),82.0,0.14,4.98226111224064,4.5,,http://www.samsung.com.au,Available,2020-12-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
95045,Approved,SAMSUNG ELECTRONICS,S24E450B,,"Australia,Fiji,New Zealand",South Korea,60.89,LCD (LED),88.0,0.14,4.96567144213314,4.5,,http://www.samsung.com.au,Available,2020-12-01,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
95088,Approved,LG,22M38D,,"Australia,New Zealand","Indonesia,South Korea,China",54.621,LCD,72.0,0.22,5.21645967034322,5.0,,,Available,2020-12-09,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
95089,Approved,LG,34UM58,,"Australia,New Zealand","Indonesia,South Korea,China",86.603,LCD,119.0,0.3,5.36479625220899,5.0,,,Available,2020-12-18,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
